timestamp,book,pnl,session,explanation
2024-05-28T22:14:34,EM/ASEAN,-1534.4354996465408,EOD,
2024-05-28T07:57:06,G10/Special Exotics,3517.8789115771942,ASIA,
2024-05-28T11:47:39,G10/Special Exotics,24543.214314926634,LONDON,
2024-05-28T17:16:13,G10/Special Exotics,-71144.4398175654,NEW YORK,
2024-05-28T22:36:33,G10/Special Exotics,-29424.92990106072,EOD,
2024-05-28T05:00:35,G10/EURO,-13940.89548851487,ASIA,
2024-05-28T11:39:21,G10/EURO,43375.20917649692,LONDON,
2024-05-28T20:56:19,G10/EURO,-74155.56727104662,NEW YORK,
2024-05-28T22:27:58,G10/EURO,86432.29447247987,EOD,
2024-05-28T02:28:35,G10/CAD,-28052.886258705897,ASIA,
2024-05-28T11:00:05,G10/CAD,-33658.35566817221,LONDON,
2024-05-28T17:36:59,G10/CAD,43890.19409724561,NEW YORK,
2024-05-28T22:30:05,G10/CAD,-9709637.705000827,EOD,Unusual z-score: -7.26
2024-05-28T06:37:41,G10/Pacific G10,63295.896294871665,ASIA,
2024-05-28T12:23:29,G10/Pacific G10,-97882.30687860206,LONDON,
2024-05-28T18:04:13,G10/Pacific G10,45784.84909528468,NEW YORK,
2024-05-28T22:46:28,G10/Pacific G10,-15049.63025864707,EOD,
2024-05-28T01:56:08,G10/Scandies,-7368.463133374113,ASIA,
2024-05-28T15:20:24,G10/Scandies,42587.525557354296,LONDON,
2024-05-28T19:25:06,G10/Scandies,75300.80063129318,NEW YORK,
2024-05-28T22:12:10,G10/Scandies,-99586.62181189441,EOD,
2024-05-28T05:21:43,PM/Metals,-51030.69259551421,ASIA,
2024-05-28T12:45:27,PM/Metals,-80165.54732091315,LONDON,
2024-05-28T18:57:33,PM/Metals,41739.550735137134,NEW YORK,
2024-05-28T22:48:04,PM/Metals,-7810.635575534252,EOD,
2024-05-28T03:18:47,PM/EFP,-47164.44302268081,ASIA,
2024-05-28T08:21:49,PM/EFP,-40698.614603127025,LONDON,
2024-05-28T16:51:04,PM/EFP,-61700.750594605044,NEW YORK,
2024-05-28T22:04:05,PM/EFP,-91076.75883567167,EOD,
2024-05-28T02:09:46,Onshore/India Onshore,-74735.20439118415,ASIA,
2024-05-28T11:27:10,Onshore/India Onshore,92647.81166632654,LONDON,
2024-05-28T21:46:16,Onshore/India Onshore,90120.26597254741,NEW YORK,
2024-05-28T22:51:16,Onshore/India Onshore,-70146.58183438829,EOD,
2024-05-28T00:23:37,Onshore/China Onshore,-31881.466774820117,ASIA,
2024-05-28T08:27:11,Onshore/China Onshore,-29393.76525844398,LONDON,
2024-05-28T21:39:01,Onshore/China Onshore,471.1258405619301,NEW YORK,
2024-05-28T22:24:38,Onshore/China Onshore,20683.782175822344,EOD,
2024-05-28T05:10:50,Onshore/Malaysia Onshore,24287.789592404428,ASIA,
2024-05-28T08:58:12,Onshore/Malaysia Onshore,-65783.64405667261,LONDON,
2024-05-28T20:02:42,Onshore/Malaysia Onshore,-1032.9817172962648,NEW YORK,
2024-05-28T22:59:58,Onshore/Malaysia Onshore,99891.34715371492,EOD,
2024-05-28T05:39:50,Inventory/Desk Inventory,18469.687977545225,ASIA,
2024-05-28T09:16:26,Inventory/Desk Inventory,56586.80938213182,LONDON,
2024-05-28T19:26:10,Inventory/Desk Inventory,11339.131312982121,NEW YORK,
2024-05-28T22:55:04,Inventory/Desk Inventory,48500.84428208269,EOD,
2024-05-28T04:19:01,Inventory/Operational Books,51952.02463089695,ASIA,
2024-05-28T11:39:32,Inventory/Operational Books,-8897.217261757163,LONDON,
2024-05-28T20:41:28,Inventory/Operational Books,-39998.971602832855,NEW YORK,
2024-05-28T22:23:17,Inventory/Operational Books,91764.0144129695,EOD,
2024-05-29T05:03:16,EM/C3,-12889.617634960508,ASIA,
2024-05-29T13:04:28,EM/C3,71714.12075324732,LONDON,
2024-05-29T17:49:46,EM/C3,22015.497591221298,NEW YORK,
2024-05-29T22:12:11,EM/C3,-72246.02954500412,EOD,
2024-05-29T03:28:59,EM/Greater China,93128.4260754456,ASIA,
2024-05-29T12:07:28,EM/Greater China,-13068.466062575768,LONDON,
2024-05-29T16:14:40,EM/Greater China,-78009.96139851508,NEW YORK,
2024-05-29T22:04:05,EM/Greater China,57995.17315669,EOD,
2024-05-29T00:08:11,EM/LATAM,-97556.7281271136,ASIA,
2024-05-29T14:05:34,EM/LATAM,90248.89644765283,LONDON,
2024-05-29T18:40:22,EM/LATAM,9590.277466710686,NEW YORK,
2024-05-29T22:23:07,EM/LATAM,-74089.8644594998,EOD,
2024-05-29T06:00:30,EM/CEEMEA,91246.76672402243,ASIA,
2024-05-29T12:41:24,EM/CEEMEA,99866.54452097957,LONDON,
2024-05-29T16:50:56,EM/CEEMEA,-44842.644692736,NEW YORK,
2024-05-29T22:15:19,EM/CEEMEA,19112.416147046286,EOD,
2024-05-29T05:12:01,EM/ASEAN,56283.28345000211,ASIA,
2024-05-29T11:21:56,EM/ASEAN,-4673.065131907773,LONDON,
2024-05-29T17:34:26,EM/ASEAN,-66491.10713737718,NEW YORK,
2024-05-29T22:29:16,EM/ASEAN,31270.25156131774,EOD,
2024-05-29T03:58:57,G10/Special Exotics,90598.06903328456,ASIA,
2024-05-29T14:17:38,G10/Special Exotics,-44086.512772691756,LONDON,
2024-05-29T16:15:29,G10/Special Exotics,94931.60777707968,NEW YORK,
2024-05-29T22:14:56,G10/Special Exotics,59818.21185638776,EOD,
2024-05-29T07:23:57,G10/EURO,-3706.46318056935,ASIA,
2024-05-29T10:59:54,G10/EURO,-59861.338965444054,LONDON,
2024-05-29T18:00:16,G10/EURO,-20549.972618684566,NEW YORK,
2024-05-29T22:01:10,G10/EURO,22408.14544456065,EOD,
2024-05-29T01:32:30,G10/CAD,15317.512614276231,ASIA,
2024-05-29T15:50:47,G10/CAD,45880.90861274584,LONDON,
2024-05-29T17:54:23,G10/CAD,-48657.75548122429,NEW YORK,
2024-05-29T22:14:30,G10/CAD,-11365.424298271071,EOD,
2024-05-29T06:41:15,G10/Pacific G10,-72709.46979714379,ASIA,
2024-05-29T08:23:02,G10/Pacific G10,30019.5342611558,LONDON,
2024-05-29T16:47:53,G10/Pacific G10,22775.809413236377,NEW YORK,
2024-05-29T22:53:06,G10/Pacific G10,-65194.901993617124,EOD,
2024-05-29T03:37:05,G10/Scandies,78610.18371061509,ASIA,
2024-05-29T11:32:00,G10/Scandies,-64371.33487709989,LONDON,
2024-05-29T16:11:14,G10/Scandies,9686113.204776391,NEW YORK,Unusual z-score: 4.78
2024-05-29T22:17:07,G10/Scandies,63486.68140808685,EOD,
2024-05-29T02:21:14,PM/Metals,13664.73560381119,ASIA,
2024-05-29T09:34:24,PM/Metals,-15563.602371930348,LONDON,
2024-05-29T21:07:49,PM/Metals,-30710.79823471188,NEW YORK,
2024-05-29T22:19:49,PM/Metals,-75997.86682279743,EOD,
2024-05-29T05:00:55,PM/EFP,-47820.566443646116,ASIA,
2024-05-29T13:56:48,PM/EFP,-45839.45779748415,LONDON,
2024-05-29T20:32:01,PM/EFP,-56584.32105292151,NEW YORK,
2024-05-29T22:34:09,PM/EFP,96879.39810708276,EOD,
2024-05-29T04:48:57,Onshore/India Onshore,38110.631791379594,ASIA,
2024-05-29T10:41:38,Onshore/India Onshore,-3498127.6598460395,LONDON,"Large absolute PNL: $3,498,127.66"
2024-05-29T17:06:50,Onshore/India Onshore,-36238.85563598444,NEW YORK,
2024-05-29T22:56:09,Onshore/India Onshore,-18586.138943035825,EOD,
2024-05-29T05:03:47,Onshore/China Onshore,44306.98112915171,ASIA,
2024-05-29T15:47:23,Onshore/China Onshore,-42425.43475511156,LONDON,
2024-05-29T18:34:31,Onshore/China Onshore,-96148.42408613968,NEW YORK,
2024-05-29T22:52:42,Onshore/China Onshore,82014.36729643098,EOD,
2024-05-29T02:50:16,Onshore/Malaysia Onshore,-13832.67601495373,ASIA,
2024-05-29T10:43:46,Onshore/Malaysia Onshore,-89356.97201045864,LONDON,
2024-05-29T17:05:51,Onshore/Malaysia Onshore,-49176.42825310819,NEW YORK,
2024-05-29T22:11:19,Onshore/Malaysia Onshore,-19768.17389393058,EOD,
2024-05-29T04:25:59,Inventory/Desk Inventory,89888.61145620505,ASIA,
2024-05-29T10:34:32,Inventory/Desk Inventory,-35300.57842206018,LONDON,
2024-05-29T20:31:17,Inventory/Desk Inventory,-79504.92757642,NEW YORK,
2024-05-29T22:38:22,Inventory/Desk Inventory,83575.6260114946,EOD,
2024-05-29T05:00:16,Inventory/Operational Books,-44735.81131070226,ASIA,
2024-05-29T12:21:46,Inventory/Operational Books,99782.47146428688,LONDON,
2024-05-29T21:51:47,Inventory/Operational Books,-129.34940656705294,NEW YORK,
2024-05-29T22:38:27,Inventory/Operational Books,-2832132.096063067,EOD,"Large absolute PNL: $2,832,132.10"
2024-05-30T04:13:10,EM/C3,51403.59336160426,ASIA,
2024-05-30T09:21:48,EM/C3,-32204.24412468735,LONDON,
2024-05-30T17:37:46,EM/C3,-71862.21443352323,NEW YORK,
2024-05-30T22:43:14,EM/C3,-16895.644442373305,EOD,
2024-05-30T07:40:03,EM/Greater China,-19275.791906597355,ASIA,
2024-05-30T09:13:07,EM/Greater China,93829.4545465546,LONDON,
2024-05-30T16:33:15,EM/Greater China,-30156.946631466955,NEW YORK,
2024-05-30T22:12:06,EM/Greater China,74653.19553971625,EOD,
2024-05-30T03:27:50,EM/LATAM,-77819.90701179205,ASIA,
2024-05-30T15:56:19,EM/LATAM,-49013.63846612321,LONDON,
2024-05-30T18:42:10,EM/LATAM,-95914.77752990571,NEW YORK,
2024-05-30T22:04:25,EM/LATAM,-48193.08605839643,EOD,
2024-05-30T04:55:10,EM/CEEMEA,-99734.25696230467,ASIA,
2024-05-30T15:40:28,EM/CEEMEA,63566.01216026966,LONDON,
2024-05-30T19:43:07,EM/CEEMEA,-68563.5497731783,NEW YORK,
2024-05-30T22:58:31,EM/CEEMEA,39906.864629697724,EOD,
2024-05-30T00:41:04,EM/ASEAN,-32947.18495502566,ASIA,
2024-05-30T14:59:08,EM/ASEAN,40071.64548011686,LONDON,
2024-05-30T17:00:07,EM/ASEAN,13509.665331338663,NEW YORK,
2024-05-30T22:51:17,EM/ASEAN,-50021.37691228059,EOD,
2024-05-30T02:27:57,G10/Special Exotics,-6211.127775298068,ASIA,
2024-05-30T09:34:12,G10/Special Exotics,64450.04528492701,LONDON,
2024-05-30T17:58:31,G10/Special Exotics,97859.2064146508,NEW YORK,
2024-05-30T22:29:02,G10/Special Exotics,-20859.77463615092,EOD,
2024-05-30T06:52:57,G10/EURO,-29571.476245423444,ASIA,
2024-05-30T08:35:37,G10/EURO,-61119.82650183747,LONDON,
2024-05-30T19:14:30,G10/EURO,-7404038.123131825,NEW YORK,Unusual z-score: -4.39
2024-05-30T22:03:54,G10/EURO,1649.3733385149535,EOD,
2024-05-30T06:49:44,G10/CAD,-11075.421143260537,ASIA,
2024-05-30T09:51:18,G10/CAD,-63344.63903116327,LONDON,
2024-05-30T19:00:49,G10/CAD,15492.915096857221,NEW YORK,
2024-05-30T22:08:53,G10/CAD,-4304.848989243037,EOD,
2024-05-30T06:45:49,G10/Pacific G10,-37545.07300595753,ASIA,
2024-05-30T11:11:19,G10/Pacific G10,85984.98878817912,LONDON,
2024-05-30T18:06:30,G10/Pacific G10,45331.474930377764,NEW YORK,
2024-05-30T22:38:00,G10/Pacific G10,-25792.06094706872,EOD,
2024-05-30T01:34:47,G10/Scandies,-92955.24373819146,ASIA,
2024-05-30T15:37:41,G10/Scandies,-73457.60585641164,LONDON,
2024-05-30T17:37:13,G10/Scandies,-77757.8952448271,NEW YORK,
2024-05-30T22:46:59,G10/Scandies,-32170.473331188346,EOD,
2024-05-30T07:30:02,PM/Metals,-15110.446919040638,ASIA,
2024-05-30T13:56:27,PM/Metals,-23706.19880270664,LONDON,
2024-05-30T21:52:40,PM/Metals,-33539.66165618565,NEW YORK,
2024-05-30T22:42:46,PM/Metals,81797.16389028518,EOD,
2024-05-30T02:59:18,PM/EFP,76974.84278002771,ASIA,
2024-05-30T11:44:40,PM/EFP,9594668.975106195,LONDON,Unusual z-score: 6.94
2024-05-30T19:53:47,PM/EFP,-33908.66034304863,NEW YORK,
2024-05-30T22:34:03,PM/EFP,66205.50941740774,EOD,
2024-05-30T00:53:40,Onshore/India Onshore,92253.17394121998,ASIA,
2024-05-30T09:54:14,Onshore/India Onshore,32720.610196681926,LONDON,
2024-05-30T18:04:23,Onshore/India Onshore,-37504.76737752375,NEW YORK,
2024-05-30T22:51:04,Onshore/India Onshore,84991.79117737478,EOD,
2024-05-30T00:30:47,Onshore/China Onshore,51691.66568636836,ASIA,
2024-05-30T08:04:53,Onshore/China Onshore,7731.54787475316,LONDON,
2024-05-30T19:10:49,Onshore/China Onshore,-67339.97614340384,NEW YORK,
2024-05-30T22:46:10,Onshore/China Onshore,24638.50172034657,EOD,
2024-05-30T00:15:32,Onshore/Malaysia Onshore,-48142.23536070783,ASIA,
2024-05-30T12:33:59,Onshore/Malaysia Onshore,15714.595761126708,LONDON,
2024-05-30T18:51:38,Onshore/Malaysia Onshore,-20930.75129215722,NEW YORK,
2024-05-30T22:15:37,Onshore/Malaysia Onshore,84598.1751094851,EOD,
2024-05-30T07:00:33,Inventory/Desk Inventory,-17081.203594187915,ASIA,
2024-05-30T15:14:10,Inventory/Desk Inventory,4730.506134888259,LONDON,
2024-05-30T17:09:16,Inventory/Desk Inventory,78193.297860408,NEW YORK,
2024-05-30T22:18:27,Inventory/Desk Inventory,-89241.52823804831,EOD,
2024-05-30T02:13:40,Inventory/Operational Books,-69136.11213083555,ASIA,
2024-05-30T08:34:01,Inventory/Operational Books,44140.44072962811,LONDON,
2024-05-30T21:16:45,Inventory/Operational Books,78197.60873702273,NEW YORK,
2024-05-30T22:17:43,Inventory/Operational Books,-71735.43173576058,EOD,
2024-05-31T00:31:41,EM/C3,-69853.23160048769,ASIA,
2024-05-31T09:33:25,EM/C3,-8188.660078125555,LONDON,
2024-05-31T16:08:45,EM/C3,54201.21169809118,NEW YORK,
2024-05-31T22:51:48,EM/C3,-33497.49590766904,EOD,
2024-05-31T06:47:56,EM/Greater China,-77270.92367136221,ASIA,
2024-05-31T11:53:12,EM/Greater China,-55187.11690625715,LONDON,
2024-05-31T16:02:37,EM/Greater China,99070.14076254904,NEW YORK,
2024-05-31T22:52:35,EM/Greater China,-23271.69916804311,EOD,
2024-05-31T00:35:38,EM/LATAM,-30377.18294878029,ASIA,
2024-05-31T08:42:33,EM/LATAM,97971.44361628164,LONDON,
2024-05-31T19:09:11,EM/LATAM,64683.65399485102,NEW YORK,
2024-05-31T22:14:32,EM/LATAM,-60953.50411811376,EOD,
2024-05-31T00:06:38,EM/CEEMEA,-49809.54515575775,ASIA,
2024-05-31T10:43:29,EM/CEEMEA,78449.7438726094,LONDON,
2024-05-31T21:31:47,EM/CEEMEA,25674.62610440454,NEW YORK,
2024-05-31T22:36:25,EM/CEEMEA,-5788.874838325151,EOD,
2024-05-31T01:32:32,EM/ASEAN,77565.72604796145,ASIA,
2024-05-31T13:10:47,EM/ASEAN,15705.53901601235,LONDON,
2024-05-31T20:12:59,EM/ASEAN,25110.802814874638,NEW YORK,
2024-05-31T22:11:36,EM/ASEAN,-35344.19644439093,EOD,
2024-05-31T03:18:20,G10/Special Exotics,67837.2851612418,ASIA,
2024-05-31T13:12:45,G10/Special Exotics,-70417.58585929856,LONDON,
2024-05-31T17:18:20,G10/Special Exotics,-69118.04580613218,NEW YORK,
2024-05-31T22:06:54,G10/Special Exotics,12993.909489880301,EOD,
2024-05-31T07:16:52,G10/EURO,-40839.39416487388,ASIA,
2024-05-31T08:21:41,G10/EURO,-18418.018950623533,LONDON,
2024-05-31T18:02:16,G10/EURO,-75503.9912870596,NEW YORK,
2024-05-31T22:23:42,G10/EURO,-42685.87764502092,EOD,
2024-05-31T01:35:03,G10/CAD,-93097.87621390542,ASIA,
2024-05-31T14:11:22,G10/CAD,-24701.69268736575,LONDON,
2024-05-31T20:43:31,G10/CAD,-79272.84758406188,NEW YORK,
2024-05-31T22:58:43,G10/CAD,-90477.41596147638,EOD,
2024-05-31T03:13:07,G10/Pacific G10,65284.7986979087,ASIA,
2024-05-31T12:54:17,G10/Pacific G10,83697.12088398676,LONDON,
2024-05-31T20:13:37,G10/Pacific G10,-50304.06186330019,NEW YORK,
2024-05-31T22:31:10,G10/Pacific G10,14346.834388908494,EOD,
2024-05-31T04:40:30,G10/Scandies,39916.321728754614,ASIA,
2024-05-31T15:02:27,G10/Scandies,-28705.86145824306,LONDON,
2024-05-31T21:05:45,G10/Scandies,-56925.10691999402,NEW YORK,
2024-05-31T22:43:07,G10/Scandies,3077.767130774184,EOD,
2024-05-31T06:10:11,PM/Metals,17147.966938649755,ASIA,
2024-05-31T15:41:47,PM/Metals,24418.904105325433,LONDON,
2024-05-31T19:33:46,PM/Metals,4632760.909265222,NEW YORK,Unusual z-score: 5.55
2024-05-31T22:53:55,PM/Metals,3115116.033466123,EOD,Unusual z-score: 3.79
2024-05-31T03:43:27,PM/EFP,77750.68338876186,ASIA,
2024-05-31T08:42:59,PM/EFP,-92244.52545454154,LONDON,
2024-05-31T18:47:29,PM/EFP,-65701.0065888118,NEW YORK,
2024-05-31T22:59:00,PM/EFP,-45211.78041458866,EOD,
2024-05-31T05:01:30,Onshore/India Onshore,-86928.75709243126,ASIA,
2024-05-31T14:41:32,Onshore/India Onshore,95866.57876589161,LONDON,
2024-05-31T17:16:27,Onshore/India Onshore,76956.50353269817,NEW YORK,
2024-05-31T22:34:22,Onshore/India Onshore,-95521.90894064074,EOD,
2024-05-31T02:36:38,Onshore/China Onshore,35098.227020992665,ASIA,
2024-05-31T13:09:20,Onshore/China Onshore,-70064.9924146129,LONDON,
2024-05-31T16:17:02,Onshore/China Onshore,-90061.73414543552,NEW YORK,
2024-05-31T22:25:42,Onshore/China Onshore,-70865.85398927482,EOD,
2024-05-31T01:40:32,Onshore/Malaysia Onshore,58585.90217051393,ASIA,
2024-05-31T09:50:38,Onshore/Malaysia Onshore,-77619.97265307879,LONDON,
2024-05-31T20:21:03,Onshore/Malaysia Onshore,32427.534540881083,NEW YORK,
2024-05-31T22:53:10,Onshore/Malaysia Onshore,-42056.8906561376,EOD,
2024-05-31T06:10:45,Inventory/Desk Inventory,-60518.667322727124,ASIA,
2024-05-31T10:36:12,Inventory/Desk Inventory,29761.044720962265,LONDON,
2024-05-31T20:15:31,Inventory/Desk Inventory,-21768.129317203086,NEW YORK,
2024-05-31T22:22:47,Inventory/Desk Inventory,-58088.41410062406,EOD,
2024-05-31T00:50:01,Inventory/Operational Books,-92522.54852131498,ASIA,
2024-05-31T10:24:16,Inventory/Operational Books,-73921.90262584231,LONDON,
2024-05-31T19:28:47,Inventory/Operational Books,25981.51573103886,NEW YORK,
2024-05-31T22:57:03,Inventory/Operational Books,67587.365481538,EOD,
2024-06-03T01:22:01,EM/C3,-60687.94676547784,ASIA,
2024-06-03T10:54:01,EM/C3,3617.4301277459163,LONDON,
2024-06-03T18:23:36,EM/C3,37385.072911619354,NEW YORK,
2024-06-03T22:11:30,EM/C3,-91156.8036197667,EOD,
2024-06-03T04:18:16,EM/Greater China,31738.433328780346,ASIA,
2024-06-03T13:25:15,EM/Greater China,-87574.61470317887,LONDON,
2024-06-03T16:18:03,EM/Greater China,74204.66524594411,NEW YORK,
2024-06-03T22:13:38,EM/Greater China,31675.37378080655,EOD,
2024-06-03T00:49:29,EM/LATAM,-49271.94933992503,ASIA,
2024-06-03T09:14:25,EM/LATAM,-9696.574751306718,LONDON,
2024-06-03T17:38:07,EM/LATAM,95637.8541669113,NEW YORK,
2024-06-03T22:19:48,EM/LATAM,71094.79236656314,EOD,
2024-06-03T03:42:11,EM/CEEMEA,25863.154742484447,ASIA,
2024-06-03T08:38:33,EM/CEEMEA,-72513.3169884874,LONDON,
2024-06-03T18:35:24,EM/CEEMEA,66228.80558883864,NEW YORK,
2024-06-03T22:10:55,EM/CEEMEA,23600.40963388556,EOD,
2024-06-03T04:08:37,EM/ASEAN,43281.2580905504,ASIA,
2024-06-03T13:27:26,EM/ASEAN,84839.71792004371,LONDON,
2024-06-03T19:59:37,EM/ASEAN,83114.14435108023,NEW YORK,
2024-06-03T22:10:41,EM/ASEAN,-46477.06701928433,EOD,
2024-06-03T05:44:09,G10/Special Exotics,97170.01124743209,ASIA,
2024-06-03T14:45:27,G10/Special Exotics,-59054.20681675257,LONDON,
2024-06-03T19:45:36,G10/Special Exotics,34238.89709319442,NEW YORK,
2024-06-03T22:07:18,G10/Special Exotics,55363.84920280657,EOD,
2024-06-03T05:23:34,G10/EURO,95666.6939939179,ASIA,
2024-06-03T15:30:13,G10/EURO,-79144.78976117645,LONDON,
2024-06-03T17:27:15,G10/EURO,-96272.07898508037,NEW YORK,
2024-06-03T22:04:16,G10/EURO,6943462.516180795,EOD,Unusual z-score: 4.05
2024-06-03T01:46:04,G10/CAD,37651.51947720203,ASIA,
2024-06-03T08:48:02,G10/CAD,-42076.233668854424,LONDON,
2024-06-03T16:57:59,G10/CAD,-44007.06755822474,NEW YORK,
2024-06-03T22:20:24,G10/CAD,-88835.96644067221,EOD,
2024-06-03T01:05:06,G10/Pacific G10,-46791.62832556465,ASIA,
2024-06-03T14:46:08,G10/Pacific G10,-65262.32519267263,LONDON,
2024-06-03T17:21:22,G10/Pacific G10,53246.86171813577,NEW YORK,
2024-06-03T22:21:41,G10/Pacific G10,-71625.57742715615,EOD,
2024-06-03T01:37:17,G10/Scandies,47164.88484574514,ASIA,
2024-06-03T11:32:37,G10/Scandies,29246.33709934476,LONDON,
2024-06-03T17:41:46,G10/Scandies,-8131.2478029427,NEW YORK,
2024-06-03T22:18:20,G10/Scandies,25663.689356421295,EOD,
2024-06-03T05:15:16,PM/Metals,-41538.837050682734,ASIA,
2024-06-03T08:42:03,PM/Metals,71667.55853100514,LONDON,
2024-06-03T18:36:45,PM/Metals,79340.38270969485,NEW YORK,
2024-06-03T22:35:38,PM/Metals,-49188.116571844184,EOD,
2024-06-03T00:19:36,PM/EFP,-56072.1818238663,ASIA,
2024-06-03T10:04:17,PM/EFP,95009.14326914022,LONDON,
2024-06-03T21:15:05,PM/EFP,-44562.18156203373,NEW YORK,
2024-06-03T22:51:12,PM/EFP,58496.65443742549,EOD,
2024-06-03T06:21:22,Onshore/India Onshore,-10726.322657656186,ASIA,
2024-06-03T09:58:12,Onshore/India Onshore,77875.25516350422,LONDON,
2024-06-03T16:11:29,Onshore/India Onshore,47967.519485421246,NEW YORK,
2024-06-03T22:52:34,Onshore/India Onshore,-33313.17651964516,EOD,
2024-06-03T05:49:51,Onshore/China Onshore,9486.215143078327,ASIA,
2024-06-03T13:05:14,Onshore/China Onshore,-53534.57245668416,LONDON,
2024-06-03T18:25:38,Onshore/China Onshore,-2005.8420129470032,NEW YORK,
2024-06-03T22:46:08,Onshore/China Onshore,5781697.659489881,EOD,Unusual z-score: 5.18
2024-06-03T02:54:27,Onshore/Malaysia Onshore,95562.9206198265,ASIA,
2024-06-03T12:50:46,Onshore/Malaysia Onshore,6860615.7623939365,LONDON,Unusual z-score: 6.98
2024-06-03T20:24:59,Onshore/Malaysia Onshore,1207490.0119475238,NEW YORK,"Large absolute PNL: $1,207,490.01"
2024-06-03T22:42:46,Onshore/Malaysia Onshore,63584.59621073294,EOD,
2024-06-03T04:13:01,Inventory/Desk Inventory,37798.804993779224,ASIA,
2024-06-03T11:33:15,Inventory/Desk Inventory,-31932.6333129852,LONDON,
2024-06-03T17:48:33,Inventory/Desk Inventory,6162931.795702122,NEW YORK,Unusual z-score: 3.28
2024-06-03T22:51:31,Inventory/Desk Inventory,412203.4053814821,EOD,
2024-06-03T05:33:48,Inventory/Operational Books,92033.25768003069,ASIA,
2024-06-03T12:06:47,Inventory/Operational Books,-13093.170010544709,LONDON,
2024-06-03T18:38:36,Inventory/Operational Books,-72896.21329784155,NEW YORK,
2024-06-03T22:12:24,Inventory/Operational Books,-76110.40175482222,EOD,
2024-06-04T06:34:51,EM/C3,-87942.58421525086,ASIA,
2024-06-04T13:33:33,EM/C3,16005.909730690895,LONDON,
2024-06-04T16:05:29,EM/C3,-13128.076506089186,NEW YORK,
2024-06-04T22:51:28,EM/C3,-5661.876830647743,EOD,
2024-06-04T02:33:12,EM/Greater China,43046.83454042324,ASIA,
2024-06-04T13:37:55,EM/Greater China,-74719.62449391314,LONDON,
2024-06-04T17:38:37,EM/Greater China,-21692.512740827908,NEW YORK,
2024-06-04T22:12:55,EM/Greater China,-58171.7163945531,EOD,
2024-06-04T07:18:07,EM/LATAM,-8535.429837987234,ASIA,
2024-06-04T12:13:45,EM/LATAM,-53762.96196983641,LONDON,
2024-06-04T19:15:48,EM/LATAM,39852.73288330602,NEW YORK,
2024-06-04T22:12:39,EM/LATAM,-13302.689009606212,EOD,
2024-06-04T03:49:09,EM/CEEMEA,-69774.82466790438,ASIA,
2024-06-04T12:51:28,EM/CEEMEA,-47488.60728081785,LONDON,
2024-06-04T19:05:05,EM/CEEMEA,-67440.53613395395,NEW YORK,
2024-06-04T22:53:30,EM/CEEMEA,54659.0213091372,EOD,
2024-06-04T07:22:35,EM/ASEAN,9304157.287252028,ASIA,Unusual z-score: 6.21
2024-06-04T15:49:00,EM/ASEAN,53426.92339752277,LONDON,
2024-06-04T16:22:18,EM/ASEAN,-29049.443505228424,NEW YORK,
2024-06-04T22:43:02,EM/ASEAN,-59224.70458359301,EOD,
2024-06-04T04:47:49,G10/Special Exotics,-38886.998668123066,ASIA,
2024-06-04T15:30:01,G10/Special Exotics,-45050.98554530113,LONDON,
2024-06-04T20:20:44,G10/Special Exotics,86271.06551442793,NEW YORK,
2024-06-04T22:38:42,G10/Special Exotics,-80961.51190673771,EOD,
2024-06-04T04:44:07,G10/EURO,65784.55878135079,ASIA,
2024-06-04T08:17:59,G10/EURO,82462.17077078446,LONDON,
2024-06-04T16:54:19,G10/EURO,-92606.40473541027,NEW YORK,
2024-06-04T22:04:01,G10/EURO,-12522.201406748558,EOD,
2024-06-04T02:22:16,G10/CAD,-52336.90711401262,ASIA,
2024-06-04T12:50:41,G10/CAD,-50726.4196223808,LONDON,
2024-06-04T17:34:41,G10/CAD,4977664.131917659,NEW YORK,Unusual z-score: 3.29
2024-06-04T22:10:44,G10/CAD,-9456.062356145398,EOD,
2024-06-04T05:38:14,G10/Pacific G10,-2625024.4419994038,ASIA,"Large absolute PNL: $2,625,024.44"
2024-06-04T12:37:14,G10/Pacific G10,-611.510355079663,LONDON,
2024-06-04T20:01:03,G10/Pacific G10,-60116.666905767626,NEW YORK,
2024-06-04T22:11:59,G10/Pacific G10,46046.48782874254,EOD,
2024-06-04T00:00:18,G10/Scandies,63533.864217484865,ASIA,
2024-06-04T14:16:06,G10/Scandies,-31865.562595030555,LONDON,
2024-06-04T20:07:53,G10/Scandies,-2838.1415334429475,NEW YORK,
2024-06-04T22:03:40,G10/Scandies,33268.052635569504,EOD,
2024-06-04T04:50:56,PM/Metals,29111.84155805799,ASIA,
2024-06-04T12:57:58,PM/Metals,32999.4733337576,LONDON,
2024-06-04T21:32:50,PM/Metals,83391.2938145354,NEW YORK,
2024-06-04T22:41:09,PM/Metals,-892.8295332933485,EOD,
2024-06-04T05:59:13,PM/EFP,27572.610187562546,ASIA,
2024-06-04T14:19:44,PM/EFP,-83731.581352713,LONDON,
2024-06-04T17:12:31,PM/EFP,69235.18465416267,NEW YORK,
2024-06-04T22:21:18,PM/EFP,-1505.8404302627896,EOD,
2024-06-04T01:42:22,Onshore/India Onshore,27768.23874074199,ASIA,
2024-06-04T14:46:46,Onshore/India Onshore,-21585.144875076105,LONDON,
